nemonico,valores
IpsSeguimientoActual,080010428801
IpsSeguimientoActual,080010429501
IpsSeguimientoActual,080010431301
IpsSeguimientoActual,080010431302
IpsSeguimientoActual,080010432001
IpsSeguimientoActual,080010432701
IpsSeguimientoActual,080010434601
IpsSeguimientoActual,080010435101
IpsSeguimientoActual,080010435301
IpsSeguimientoActual,080010438001
IpsSeguimientoActual,080010438201
IpsSeguimientoActual,080010439401
IpsSeguimientoActual,080010440401
IpsSeguimientoActual,080010441201
IpsSeguimientoActual,080010441601
IpsSeguimientoActual,080010442101
IpsSeguimientoActual,080010442301
IpsSeguimientoActual,080010442901
IpsSeguimientoActual,080010443901
IpsSeguimientoActual,080010444201
IpsSeguimientoActual,080010444401
IpsSeguimientoActual,080010445401
IpsSeguimientoActual,080010445402
IpsSeguimientoActual,080010445403
IpsSeguimientoActual,080010445404
IpsSeguimientoActual,080010445405
IpsSeguimientoActual,080010445406
IpsSeguimientoActual,080010445407
IpsSeguimientoActual,080010445408
IpsSeguimientoActual,080010445409
IpsSeguimientoActual,080010445411
IpsSeguimientoActual,080010445413
IpsSeguimientoActual,080010445414
IpsSeguimientoActual,080010445417
IpsSeguimientoActual,080010445419
IpsSeguimientoActual,080010445423
IpsSeguimientoActual,080010445426
IpsSeguimientoActual,080010445427
IpsSeguimientoActual,080010445428
IpsSeguimientoActual,080010445429
IpsSeguimientoActual,080010445430
IpsSeguimientoActual,080010445431
IpsSeguimientoActual,080010445432
IpsSeguimientoActual,080010445433
IpsSeguimientoActual,080010445434
IpsSeguimientoActual,080010445436
IpsSeguimientoActual,080010445437
IpsSeguimientoActual,080010445438
IpsSeguimientoActual,080010445440
IpsSeguimientoActual,080010445443
IpsSeguimientoActual,080010445446
IpsSeguimientoActual,080010448901
IpsSeguimientoActual,080010449201
IpsSeguimientoActual,080010450001
IpsSeguimientoActual,080010450201
IpsSeguimientoActual,080010450401
IpsSeguimientoActual,080010450701
IpsSeguimientoActual,080010450801
IpsSeguimientoActual,080010451201
IpsSeguimientoActual,080010451301
IpsSeguimientoActual,080010453201
IpsSeguimientoActual,080010453901
IpsSeguimientoActual,080010455301
IpsSeguimientoActual,080010455701
IpsSeguimientoActual,080010457201
IpsSeguimientoActual,080010458301
IpsSeguimientoActual,080010458401
IpsSeguimientoActual,080010458501
IpsSeguimientoActual,080010458901
IpsSeguimientoActual,080010460701
IpsSeguimientoActual,080010460801
IpsSeguimientoActual,080010461201
IpsSeguimientoActual,080010461301
IpsSeguimientoActual,080010462201
IpsSeguimientoActual,080010462401
IpsSeguimientoActual,080010462501
IpsSeguimientoActual,080010463001
IpsSeguimientoActual,080010463401
IpsSeguimientoActual,080010464001
IpsSeguimientoActual,080010465301
IpsSeguimientoActual,080010465401
IpsSeguimientoActual,080010465501
IpsSeguimientoActual,080010465601
IpsSeguimientoActual,080010465801
IpsSeguimientoActual,080010466001
IpsSeguimientoActual,080010466401
IpsSeguimientoActual,080010466901
IpsSeguimientoActual,080010466902
IpsSeguimientoActual,080010467001
IpsSeguimientoActual,080010467101
IpsSeguimientoActual,080010467501
IpsSeguimientoActual,080010468903
IpsSeguimientoActual,080010470301
IpsSeguimientoActual,080010470501
IpsSeguimientoActual,080010471401
IpsSeguimientoActual,080010471601
IpsSeguimientoActual,080010472901
IpsSeguimientoActual,080010473301
IpsSeguimientoActual,080010473901
IpsSeguimientoActual,080010474601
IpsSeguimientoActual,080010475601
IpsSeguimientoActual,080010475701
IpsSeguimientoActual,080010476101
IpsSeguimientoActual,080010476201
IpsSeguimientoActual,080010478001
IpsSeguimientoActual,080010478301
IpsSeguimientoActual,080010478801
IpsSeguimientoActual,080010480101
IpsSeguimientoActual,080010481001
IpsSeguimientoActual,080010481801
IpsSeguimientoActual,080010483701
IpsSeguimientoActual,080010484801
IpsSeguimientoActual,080010485001
IpsSeguimientoActual,080010485401
IpsSeguimientoActual,080010488701
IpsSeguimientoActual,080010489201
IpsSeguimientoActual,080010489501
IpsSeguimientoActual,080010489901
IpsSeguimientoActual,080010490901
IpsSeguimientoActual,080010492101
IpsSeguimientoActual,080010492301
IpsSeguimientoActual,080780003001
IpsSeguimientoActual,080780009001
IpsSeguimientoActual,080780009701
IpsSeguimientoActual,080780011101
IpsSeguimientoActual,080780015801
IpsSeguimientoActual,080780031504
IpsSeguimientoActual,080780031907
IpsSeguimientoActual,080780034501
IpsSeguimientoActual,080780049801
IpsSeguimientoActual,080780051001
IpsSeguimientoActual,080780061801
IpsSeguimientoActual,080780061802
IpsSeguimientoActual,080780061803
IpsSeguimientoActual,080780063607
IpsSeguimientoActual,080780065301
IpsSeguimientoActual,080780078501
IpsSeguimientoActual,080780092901
IpsSeguimientoActual,080780094901
IpsSeguimientoActual,080780208801
IpsSeguimientoActual,080780210001
IpsSeguimientoActual,080780214901
IpsSeguimientoActual,080780216201
IpsSeguimientoActual,080780216601
IpsSeguimientoActual,080780228301
IpsSeguimientoActual,080780230601
IpsSeguimientoActual,081370001013
IpsSeguimientoActual,081370009703
IpsSeguimientoActual,081370014601
IpsSeguimientoActual,081370059701
IpsSeguimientoActual,081370062705
IpsSeguimientoActual,081370063602
IpsSeguimientoActual,081370063609
IpsSeguimientoActual,081370202502
IpsSeguimientoActual,081370202601
IpsSeguimientoActual,081370205601
IpsSeguimientoActual,081370214301
IpsSeguimientoActual,081410062706
IpsSeguimientoActual,081410081101
IpsSeguimientoActual,081410203901
IpsSeguimientoActual,081410214302
IpsSeguimientoActual,082960002101
IpsSeguimientoActual,082960021404
IpsSeguimientoActual,082960033701
IpsSeguimientoActual,082960062501
IpsSeguimientoActual,082960083501
IpsSeguimientoActual,082960103701
IpsSeguimientoActual,082960213901
IpsSeguimientoActual,082960222001
IpsSeguimientoActual,082960230801
IpsSeguimientoActual,083720052801
IpsSeguimientoActual,083720066201
IpsSeguimientoActual,084210023701
IpsSeguimientoActual,084210063101
IpsSeguimientoActual,084210071301
IpsSeguimientoActual,084330001014
IpsSeguimientoActual,084330015101
IpsSeguimientoActual,084330018401
IpsSeguimientoActual,084330028701
IpsSeguimientoActual,084330031514
IpsSeguimientoActual,084330031904
IpsSeguimientoActual,084330048201
IpsSeguimientoActual,084330053309
IpsSeguimientoActual,084330062201
IpsSeguimientoActual,084330063201
IpsSeguimientoActual,084330063608
IpsSeguimientoActual,084330064101
IpsSeguimientoActual,084330066401
IpsSeguimientoActual,084330067301
IpsSeguimientoActual,084330070201
IpsSeguimientoActual,084330071101
IpsSeguimientoActual,084330076401
IpsSeguimientoActual,084330077901
IpsSeguimientoActual,084330098301
IpsSeguimientoActual,084330104702
IpsSeguimientoActual,084330109501
IpsSeguimientoActual,084330208803
IpsSeguimientoActual,084330215801
IpsSeguimientoActual,084330219801
IpsSeguimientoActual,084330220301
IpsSeguimientoActual,084330224001
IpsSeguimientoActual,084330227401
IpsSeguimientoActual,084360007801
IpsSeguimientoActual,084360063612
IpsSeguimientoActual,085200109401
IpsSeguimientoActual,085200214801
IpsSeguimientoActual,085200215901
IpsSeguimientoActual,085200231201
IpsSeguimientoActual,085490078502
IpsSeguimientoActual,085580063301
IpsSeguimientoActual,085580092301
IpsSeguimientoActual,085600015301
IpsSeguimientoActual,085600063611
IpsSeguimientoActual,085730001010
IpsSeguimientoActual,085730001302
IpsSeguimientoActual,085730001401
IpsSeguimientoActual,085730014501
IpsSeguimientoActual,085730038801
IpsSeguimientoActual,085730053310
IpsSeguimientoActual,085730073301
IpsSeguimientoActual,085730080301
IpsSeguimientoActual,085730081601
IpsSeguimientoActual,085730082801
IpsSeguimientoActual,085730083101
IpsSeguimientoActual,085730085001
IpsSeguimientoActual,085730085301
IpsSeguimientoActual,085730087301
IpsSeguimientoActual,085730088101
IpsSeguimientoActual,085730088801
IpsSeguimientoActual,085730090101
IpsSeguimientoActual,085730090801
IpsSeguimientoActual,085730091601
IpsSeguimientoActual,085730091701
IpsSeguimientoActual,085730093601
IpsSeguimientoActual,085730093901
IpsSeguimientoActual,085730094601
IpsSeguimientoActual,085730095801
IpsSeguimientoActual,085730097301
IpsSeguimientoActual,085730097501
IpsSeguimientoActual,085730098101
IpsSeguimientoActual,085730098701
IpsSeguimientoActual,085730099901
IpsSeguimientoActual,085730100701
IpsSeguimientoActual,085730101801
IpsSeguimientoActual,085730103001
IpsSeguimientoActual,085730104101
IpsSeguimientoActual,085730105801
IpsSeguimientoActual,085730105901
IpsSeguimientoActual,085730106901
IpsSeguimientoActual,085730109701
IpsSeguimientoActual,085730201801
IpsSeguimientoActual,085730204301
IpsSeguimientoActual,085730205301
IpsSeguimientoActual,085730206401
IpsSeguimientoActual,085730208101
IpsSeguimientoActual,085730210702
IpsSeguimientoActual,085730212901
IpsSeguimientoActual,085730213501
IpsSeguimientoActual,085730214701
IpsSeguimientoActual,085730215201
IpsSeguimientoActual,085730217901
IpsSeguimientoActual,085730218801
IpsSeguimientoActual,085730220401
IpsSeguimientoActual,085730221001
IpsSeguimientoActual,085730221501
IpsSeguimientoActual,085730224101
IpsSeguimientoActual,085730224401
IpsSeguimientoActual,085730224601
IpsSeguimientoActual,085730225601
IpsSeguimientoActual,085730225701
IpsSeguimientoActual,085730228601
IpsSeguimientoActual,085730229501
IpsSeguimientoActual,085730232201
IpsSeguimientoActual,085730233001
IpsSeguimientoActual,085730233301
IpsSeguimientoActual,085730233401
IpsSeguimientoActual,086060015601
IpsSeguimientoActual,086060062707
IpsSeguimientoActual,086060207501
IpsSeguimientoActual,086340010501
IpsSeguimientoActual,086340053304
IpsSeguimientoActual,086340079301
IpsSeguimientoActual,086340079701
IpsSeguimientoActual,086340094201
IpsSeguimientoActual,086340105201
IpsSeguimientoActual,086340227001
IpsSeguimientoActual,086380001008
IpsSeguimientoActual,086380006701
IpsSeguimientoActual,086380009101
IpsSeguimientoActual,086380015401
IpsSeguimientoActual,086380015501
IpsSeguimientoActual,086380021702
IpsSeguimientoActual,086380031201
IpsSeguimientoActual,086380031401
IpsSeguimientoActual,086380031501
IpsSeguimientoActual,086380031906
IpsSeguimientoActual,086380036501
IpsSeguimientoActual,086380039801
IpsSeguimientoActual,086380041401
IpsSeguimientoActual,086380049601
IpsSeguimientoActual,086380051201
IpsSeguimientoActual,086380052601
IpsSeguimientoActual,086380053301
IpsSeguimientoActual,086380060401
IpsSeguimientoActual,086380061201
IpsSeguimientoActual,086380061803
IpsSeguimientoActual,086380062704
IpsSeguimientoActual,086380063601
IpsSeguimientoActual,086380063701
IpsSeguimientoActual,086380063803
IpsSeguimientoActual,086380064601
IpsSeguimientoActual,086380065001
IpsSeguimientoActual,086380069701
IpsSeguimientoActual,086380069702
IpsSeguimientoActual,086380070101
IpsSeguimientoActual,086380071601
IpsSeguimientoActual,086380074501
IpsSeguimientoActual,086380074701
IpsSeguimientoActual,086380075501
IpsSeguimientoActual,086380078301
IpsSeguimientoActual,086380079501
IpsSeguimientoActual,086380102301
IpsSeguimientoActual,086380108401
IpsSeguimientoActual,086380203202
IpsSeguimientoActual,086380206202
IpsSeguimientoActual,086380208901
IpsSeguimientoActual,086380211001
IpsSeguimientoActual,086380226301
IpsSeguimientoActual,086750007503
IpsSeguimientoActual,086750059001
IpsSeguimientoActual,086850001009
IpsSeguimientoActual,086850011001
IpsSeguimientoActual,086850021405
IpsSeguimientoActual,086850048701
IpsSeguimientoActual,086850051402
IpsSeguimientoActual,086850053303
IpsSeguimientoActual,086850063606
IpsSeguimientoActual,086850066001
IpsSeguimientoActual,086850223701
IpsSeguimientoActual,087580000601
IpsSeguimientoActual,087580000801
IpsSeguimientoActual,087580001012
IpsSeguimientoActual,087580001101
IpsSeguimientoActual,087580001301
IpsSeguimientoActual,087580001303
IpsSeguimientoActual,087580003601
IpsSeguimientoActual,087580006601
IpsSeguimientoActual,087580014701
IpsSeguimientoActual,087580014703
IpsSeguimientoActual,087580016104
IpsSeguimientoActual,087580017701
IpsSeguimientoActual,087580021301
IpsSeguimientoActual,087580031001
IpsSeguimientoActual,087580031101
IpsSeguimientoActual,087580031902
IpsSeguimientoActual,087580035201
IpsSeguimientoActual,087580043101
IpsSeguimientoActual,087580043902
IpsSeguimientoActual,087580043903
IpsSeguimientoActual,087580050101
IpsSeguimientoActual,087580051401
IpsSeguimientoActual,087580051403
IpsSeguimientoActual,087580052301
IpsSeguimientoActual,087580053302
IpsSeguimientoActual,087580053305
IpsSeguimientoActual,087580054801
IpsSeguimientoActual,087580056801
IpsSeguimientoActual,087580058301
IpsSeguimientoActual,087580061501
IpsSeguimientoActual,087580062401
IpsSeguimientoActual,087580062701
IpsSeguimientoActual,087580062702
IpsSeguimientoActual,087580063501
IpsSeguimientoActual,087580063801
IpsSeguimientoActual,087580064001
IpsSeguimientoActual,087580066701
IpsSeguimientoActual,087580066702
IpsSeguimientoActual,087580067201
IpsSeguimientoActual,087580069801
IpsSeguimientoActual,087580069901
IpsSeguimientoActual,087580069902
IpsSeguimientoActual,087580070901
IpsSeguimientoActual,087580071001
IpsSeguimientoActual,087580071401
IpsSeguimientoActual,087580072501
IpsSeguimientoActual,087580074901
IpsSeguimientoActual,087580075301
IpsSeguimientoActual,087580075401
IpsSeguimientoActual,087580076801
IpsSeguimientoActual,087580078601
IpsSeguimientoActual,087580078901
IpsSeguimientoActual,087580079701
IpsSeguimientoActual,087580081401
IpsSeguimientoActual,087580082301
IpsSeguimientoActual,087580084801
IpsSeguimientoActual,087580094903
IpsSeguimientoActual,087580095701
IpsSeguimientoActual,087580096601
IpsSeguimientoActual,087580097401
IpsSeguimientoActual,087580099601
IpsSeguimientoActual,087580104701
IpsSeguimientoActual,087580104703
IpsSeguimientoActual,087580106101
IpsSeguimientoActual,087580106601
IpsSeguimientoActual,087580107101
IpsSeguimientoActual,087580200801
IpsSeguimientoActual,087580201301
IpsSeguimientoActual,087580201401
IpsSeguimientoActual,087580203201
IpsSeguimientoActual,087580210701
IpsSeguimientoActual,087580211701
IpsSeguimientoActual,087580212801
IpsSeguimientoActual,087580215601
IpsSeguimientoActual,087580216401
IpsSeguimientoActual,087580217101
IpsSeguimientoActual,087580218701
IpsSeguimientoActual,087580221601
IpsSeguimientoActual,087580221701
IpsSeguimientoActual,087580221801
IpsSeguimientoActual,087580222601
IpsSeguimientoActual,087580223001
IpsSeguimientoActual,087580224201
IpsSeguimientoActual,087580226501
IpsSeguimientoActual,087580229101
IpsSeguimientoActual,087580230401
IpsSeguimientoActual,087580231601
IpsSeguimientoActual,087700099201
IpsSeguimientoActual,087700208802
IpsSeguimientoActual,088320208805
IpsSeguimientoActual,088320208806
IpsSeguimientoActual,088490209401
IpsSeguimientoActual,088490211301
IpsSeguimientoActual,110010000201
IpsSeguimientoActual,110010001201
IpsSeguimientoActual,110010001202
IpsSeguimientoActual,110010001901
IpsSeguimientoActual,110010002501
IpsSeguimientoActual,110010004101
IpsSeguimientoActual,110010005101
IpsSeguimientoActual,110010005401
IpsSeguimientoActual,110010009101
IpsSeguimientoActual,110010009801
IpsSeguimientoActual,110010010301
IpsSeguimientoActual,110010010401
IpsSeguimientoActual,110010010402
IpsSeguimientoActual,110010010403
IpsSeguimientoActual,110010010601
IpsSeguimientoActual,110010011001
IpsSeguimientoActual,110010011201
IpsSeguimientoActual,110010011401
IpsSeguimientoActual,110010011701
IpsSeguimientoActual,110010012201
IpsSeguimientoActual,110010012301
IpsSeguimientoActual,110010012701
IpsSeguimientoActual,110010014001
IpsSeguimientoActual,110010014003
IpsSeguimientoActual,110010015901
IpsSeguimientoActual,110010016201
IpsSeguimientoActual,110010016301
IpsSeguimientoActual,110010017201
IpsSeguimientoActual,110010017501
IpsSeguimientoActual,110010018901
IpsSeguimientoActual,110010019301
